SubjectID,pt_cond,emot_cond,exper,mainfeel_1,mainfeel_2,mainfeel_3,main_expl,mainfeel_prob,mainfeel_prob_comment,happy,shocked,hopeful,angry,compass,interest,disgust,mad,curious,afraid,grateful,proud,surprise,amused,down,worried,frustrated,sad,embarrass,guilt,selfanger,symp,melfeel_1,melfeel_2,melfeel_3,melexpl,mhappy,mshocked,mhope,mangry,mselfanger,minterest,mdisgust,mmad,mcurious,mafraid,mgrateful,mproud,msurprise,mamused,mdown,mworried,mfrustrate,msad,membarrass,mguilty,pleas,selfag,targag,otherag,sitag,mixag,selfpow,targpow,othpow,noonepow,sitcont,immoral,m_pleas,m_selfag,m_otherag,m_sitag,m_mixag,m_selfpow,m_otherpow,m_noonepow,m_sitpow,m_immoral,iri_1,iri_2,iri_3,iri_4,iri_5,iri_6,iri_10,iri_11,iri_15,iri_29,iri_30,iri_32,iri_33,iri_34,iri2_19,iri2_22,iri2_23,iri2_24,iri2_25,iri2_28,iri2_35,iri2_36,iri2_37,iri2_38,iri2_39,iri2_40,iri2_41,iri2_42,ssc,ideol,age,female,black,asian,latino,white,other,mideast,natam,pacisl,mom_ed,dad_ed,expcomment,language,inattentionORsuspicion,minorproblem
719,2,1,Curtis,Dissapointment,Sadness,Frusturation,,0,,1,3,1,4,4,2,1,2,2,1,1,1,3,1,3,1,3,5,1,2,1,5,Frusturation,Dissapointment,Sadness,,1,2,1,4,3,1,2,3,1,1,1,1,2,1,5,1,5,5,1,3,4,1,1,3,3,5,1,3,4,2,1,1,5,2,3,3,5,2,3,2,2,1,4,5,2,1,4,1,3,5,1,2,4,2,4,1,5,4,4,4,5,2,2,2,1,2,4,2,4,4,20,6,19,1,0,0,0,1,0,0,0,0,7,3,,0,0,0
720,2,1,Curtis,Sympathetic,Compassionate,Useless,The letter was a saddening story that made me want to care for and help the previous participant.,0,,2,1,1,1,5,4,1,1,3,1,4,1,1,1,3,1,3,5,1,2,1,5,Depressed,Let Down,Helpless,The author of the letter ended by saying that they were still sad about the experience and you can tell it really was important to them.,1,3,1,4,1,1,5,3,1,1,2,1,4,1,5,3,5,5,1,1,2,1,1,5,5,2,1,2,2,2,4,1,5,1,4,5,2,1,1,4,4,1,4,2,1,5,5,3,5,4,3,5,5,1,3,4,4,2,5,5,3,1,5,2,3,3,1,1,3,1,20,2,19,0,0,1,0,1,0,0,0,0,7,2,,0,0,0
499,3,1,Sophie,sympathy,sadness,anger,It wasnt the friends fault that the car broke down or that there were no more flights; they were simply bad circumstances that led to a saddening outcome. ,0,,1,2,1,3,4,4,2,3,2,1,1,1,1,1,3,2,4,5,1,1,1,5,sadness,disappointment in self,disappointment in eyes of her friend,,1,2,1,4,2,2,3,4,1,2,1,1,2,1,5,4,4,5,1,5,4,1,3,2,5,4,1,2,3,1,3,2,5,3,3,4,4,3,2,1,3,4,3,3,5,2,4,1,4,5,1,1,3,2,3,3,4,3,4,2,2,2,4,3,1,5,4,1,4,1,20,3,19,1,0,0,0,1,0,0,0,0,2,4,,0,0,0
1403,3,2,Sophie,upset,angry,sympathetic,I feel very bad for Melissa; because she was put in such an unfortunate situation and there was nothing that she could do about it.,0,,1,2,1,3,2,3,3,3,3,3,1,1,1,1,3,3,2,4,1,2,1,5,Anger,Frustration,Upset,Melissa is very upset with her friend that lied to her about getting his car fixed. She is very angry and sad that she had to miss her best friend's bachelorette party.,1,2,1,5,1,1,5,5,2,2,1,1,3,1,5,3,5,5,2,1,3,1,3,4,3,4,1,4,2,1,1,3,5,2,5,2,2,1,5,1,1,5,5,4,4,1,3,4,4,5,1,1,3,3,3,2,5,3,4,3,4,3,3,4,1,2,2,4,4,4,21,2,19,1,0,0,0,1,0,0,0,0,7,8,,0,0,0
730,3,2,Curtis,disappointment,bummed,shocked,I can't believe her friend would have lied to her like that.  It seems distrustful,0,,1,5,1,3,2,3,2,3,2,1,1,1,4,1,3,2,4,4,1,1,1,4,surprised,upset,fooled,,1,4,2,4,1,1,2,3,1,2,1,1,5,1,4,3,4,4,2,1,2,1,2,5,2,3,1,2,5,1,1,4,3,2,5,2,3,2,5,1,1,4,4,3,2,3,4,1,4,4,1,2,4,1,3,2,2,4,4,3,4,3,4,4,1,4,4,2,4,3,22,3,19,1,0,0,0,1,0,0,0,0,7,8,,0,0,0
732,3,1,Curtis,Bored,Tired,Hungry,The letter didn't affect the way I was feeling.,0,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,Sad,Angry,Emotional,,1,1,1,3,1,1,1,4,1,1,1,1,1,1,4,1,5,4,1,1,3,1,1,1,4,3,1,3,4,4,3,1,5,1,2,4,2,1,2,3,3,1,4,3,1,3,4,3,4,4,4,1,4,4,5,1,4,2,4,4,2,3,5,4,4,4,4,3,4,3,22,2,19,1,0,0,0,1,0,1,0,0,7,7,,0,0,0
1407,3,2,Sophie,sorry ,sad for her,,,0,,1,1,4,1,5,2,3,1,5,1,1,1,1,1,2,3,1,3,1,1,1,5,frustrated,angry,upset ,,1,2,3,5,1,1,2,5,1,1,1,1,1,1,5,1,5,5,1,1,3,1,1,5,1,3,1,3,5,1,1,4,5,1,5,1,3,3,5,1,1,5,3,5,1,3,1,1,4,4,3,3,5,4,5,4,3,3,5,5,5,2,1,1,2,5,4,2,4,2,20,4,19,1,0,0,0,1,0,0,0,0,7,8,I thought it was an interesting study. ,0,0,0
254,3,1,Blake,sympathy,sadness,disappointment,Although the experience was not life-or-death; I would not want to be in her shoes and miss her best friend's bachelorette party.,0,,1,3,1,3,4,2,1,2,2,2,3,1,3,1,2,2,2,4,1,1,1,5,sad,depressed,helpless,There was nothing she could do about the situation; and it just sucked.,1,4,1,5,1,1,3,5,1,3,1,1,2,1,5,5,5,5,1,3,4,1,2,3,4,5,1,2,2,3,3,1,5,1,2,4,4,1,1,3,3,2,4,3,3,3,5,4,4,4,2,2,4,3,4,2,4,3,4,4,4,2,3,3,2,3,4,2,4,2,21,3,19,1,0,0,0,1,0,0,0,0,7,7,,0,0,0
261,3,1,Blake,Sadness,Empathy,Shock,The girl in the letter explained how she had a horrible week  because she had to miss her best friend of 10 years  bacherlotte party. She wrote about how she tried her hardest and that on the drive there her rides engine died out and that she couldn't get a flight/.,0,,1,4,2,1,5,4,1,1,5,1,4,1,4,3,5,4,1,4,1,3,1,5,shocked,sad,upset,She was upset that she had missed her best friends bacherlotte party. It sad when you miss an important event that only happens once in your best friends life. ,1,4,1,5,5,1,5,5,1,3,1,1,1,1,5,5,5,5,1,5,4,1,3,4,5,4,1,4,4,3,5,3,5,5,4,2,5,1,1,4,4,5,5,5,4,1,4,5,5,5,1,3,5,2,5,5,4,4,4,4,5,4,4,2,1,2,3,4,5,3,21,6,19,1,0,0,0,0,0,1,0,0,7,3,,0,0,0
1415,3,2,Sophie,sad,annoyed,sympathetic,The poor girl missed her best friend's bachelorette party in new york city because her moronic guy friend here lied to her about getting his car fixed; and on their way to new york city his car broke down and she couldnt get to new york in time so she completely missed it!! that's so sad and unfortunate; especially because she's the maid of honor and planned the whole thing!,0,,1,3,3,4,4,3,2,3,3,1,4,1,2,2,2,2,3,4,1,1,1,4,angry,annoyed,sad,She's mad at her friend who promised he got his car fixed for the trip to new york and upset she missed her best friend's bachelorette party in new york city that she planned as the maid of honor. Also this trip was meant to be special because she and her friend getting married had always wanted to go to New York and since the the party happened there and she missed it she was upset.,1,4,1,5,5,1,2,5,1,1,1,1,1,1,4,1,5,4,2,3,2,1,3,4,1,3,1,4,4,1,1,4,4,2,4,1,4,2,4,1,1,4,4,4,2,3,3,4,4,4,2,3,4,2,4,3,4,3,4,4,2,4,3,3,2,3,3,3,4,4,22,3,19,1,0,0,0,1,0,0,0,0,7,8,,0,0,0
266,3,2,Blake,frustration,anger,dissapointment,Her personal experience was sad and frustrating because she was told a lie by her friend and because of her friend's lie she had to miss her best friend's bachelorette party,0,,1,3,1,4,4,4,4,4,2,1,1,1,4,3,1,2,4,4,1,1,1,5,Frustration,Anger,Sadness,She was sad she had to miss her friend's party because she was told false information,1,5,1,5,5,1,5,5,1,1,1,1,1,1,4,5,5,5,4,4,4,1,3,5,2,4,1,3,5,2,2,2,4,1,3,4,4,3,3,3,3,1,5,5,2,2,5,5,4,5,2,2,3,2,4,1,2,3,5,5,5,2,2,5,2,4,5,2,5,3,21,5,19,1,0,0,0,1,0,0,0,0,7,8,,0,0,0
268,3,1,Blake,pity,drowsy,content,,0,,1,2,1,2,3,2,1,2,2,1,2,1,1,1,2,2,2,3,1,1,1,4,sadness,shock,bitterness,,1,2,1,4,3,1,1,4,1,1,1,1,2,1,5,1,4,5,2,3,3,1,2,2,3,4,1,4,4,2,2,1,5,2,3,2,4,2,3,2,2,2,4,5,2,1,4,3,4,4,1,1,3,3,4,2,4,3,5,4,4,3,2,5,1,4,5,1,4,1,21,5,19,1,0,0,0,1,0,0,0,0,7,7,,0,0,0
749,3,1,Curtis,Sad,Frustrated,Annoyed,Writing my own letter and reading the future participant's letter really brings me back to how life really takes you for a roller coaster ride.,0,,1,3,2,1,4,1,1,2,2,1,1,1,3,1,2,2,4,4,1,1,1,5,Upset,Devastated,Frustrated,,1,3,1,5,2,1,2,4,1,1,1,1,2,1,5,1,5,5,1,2,3,1,1,2,5,5,1,1,2,3,4,1,5,2,1,5,5,1,1,5,5,1,5,5,3,1,5,5,5,5,1,2,2,1,3,1,5,3,5,4,4,1,4,3,1,3,3,3,4,2,21,4,19,1,0,1,0,0,0,0,0,0,4,8,,0,0,0
1428,3,1,Sophie,sad,down,pity,Aw I feel bad for this girl that missed her best friends bachelorette party!,0,,1,1,3,1,2,3,1,1,4,2,2,1,1,2,3,2,2,3,3,2,2,4,upset,disappointed,mad,She was really upset and let down that she missed her best friends bachelorette party; I mean I would too! ,1,3,3,4,4,2,4,4,3,4,2,1,3,1,5,3,4,5,3,3,3,1,2,4,3,3,1,4,4,2,2,2,5,3,4,2,3,3,4,3,2,2,5,5,4,3,4,2,4,4,2,1,5,2,4,2,3,4,3,5,5,3,4,4,2,3,4,2,4,3,21,4,19,1,0,0,0,0,0,1,0,0,7,8,,0,0,0
283,3,2,Blake,sad,empathetic,concerned,,0,,1,1,2,1,5,3,1,1,2,1,1,1,3,1,4,3,1,3,1,1,1,5,angry,frustrated,passive aggressive,,1,1,1,5,2,1,1,4,1,1,1,1,3,1,2,1,5,1,1,1,2,1,1,5,1,2,1,1,5,1,1,3,4,1,5,1,2,1,5,1,2,4,4,5,1,1,3,1,5,3,1,1,4,1,5,1,3,4,5,4,5,5,3,3,1,4,4,2,3,2,21,2,19,1,0,0,0,1,0,0,0,0,8,8,,0,0,0
285,3,1,Blake,sad,sympathetic,upset,,0,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,4,1,1,1,4,angry,Disgusted,sad,The writer was very upset that she missed her best friends party based off some car troubles from another friend that said everything was repaired. It clearly wasn't because the car stopped midway through getting to their destination.,1,2,1,5,1,2,1,5,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,4,3,3,1,2,3,1,3,2,5,1,4,4,3,2,3,1,2,4,2,5,2,1,2,2,5,3,2,1,4,2,4,2,2,3,4,5,5,1,5,5,1,2,4,2,2,4,18,4,19,1,1,0,0,0,0,0,0,0,3,3,,0,0,0
1433,3,2,Sophie,sorry,frustrated,angry,The other person had a bad thing happen to them that was out of their control; and entirely the fault of another person's lies. ,0,,1,3,2,4,2,4,4,3,4,1,3,1,3,1,3,1,4,2,1,1,1,5,fuming,sad,dissapointed,,2,3,1,5,2,3,5,5,1,1,1,1,3,1,3,2,5,2,1,1,4,1,1,5,1,4,1,2,5,1,1,4,5,2,5,2,5,2,5,1,1,4,3,4,2,4,3,4,4,2,2,3,4,3,4,2,3,2,3,4,4,2,2,2,1,3,2,2,2,1,20,6,19,1,0,0,0,1,0,0,0,0,8,7,,0,0,0
739,3,2,Curtis,curiousity,sympathy,empathy,I feel bad for Melissa having to miss her best friend's wedding because of her friend lying to her. If her friend had been honest she could of found a way to go to new york.,0,,2,4,3,3,4,5,2,3,4,1,2,1,3,4,1,3,4,2,1,1,1,5,disapointed,really upset,fuming,She was disappointed with her friend for lying to her and angry that she had to miss her friend's letter ,1,4,1,5,2,2,2,5,1,1,1,1,4,1,1,3,4,4,2,1,3,1,2,5,3,4,1,4,5,1,1,4,5,3,1,3,3,2,5,1,3,4,5,4,2,1,4,3,4,4,1,2,4,2,4,2,4,3,4,4,4,3,2,5,1,3,4,3,4,2,20,6,19,1,0,0,1,0,0,0,0,0,2,1,,0,0,0
1413,3,2,Sophie,Disheartened,Caring,Adventurous,Missing out on important events - especially for people you care alot about; such as a best friend; can be very sad. ,0,,2,2,3,1,3,2,1,1,2,2,3,1,3,3,3,3,4,4,1,1,1,4,Frustrated,Angry,Annoyed,She seemed very irritated that she was lied to regarding car troubles; and that she missed out on her friend's bachelorette party. ,1,3,2,5,3,1,1,5,1,3,1,1,3,1,4,3,5,3,1,2,3,1,2,4,3,3,2,3,4,2,3,3,4,3,5,2,4,3,4,2,2,4,4,4,1,2,2,2,4,4,2,2,5,2,3,2,2,3,4,4,4,3,2,2,2,4,2,2,2,2,22,4,19,1,0,0,0,1,0,0,0,0,8,8,,0,0,0
1436,3,2,Sophie,Sympathetic,,,The participant whose letter I read had recently had a frustrating experience.  It as sad to read about; so I feel sympathetic and sorry for her.  ,0,,2,1,2,2,3,2,1,2,3,1,2,1,1,1,2,3,2,2,1,1,1,5,Frustrated,Upset,Regretful,She missed her friend's bachelorette party because another friend had lied to her about his ability to get her to New York; where the party was.,1,2,1,5,1,1,3,5,1,1,1,1,2,1,4,2,5,5,4,3,4,1,1,4,3,4,1,2,3,1,1,3,5,3,4,1,3,1,4,1,1,4,4,4,2,2,3,5,5,5,1,3,5,2,5,2,5,3,2,3,4,3,3,2,1,3,3,1,4,3,19,4,19,1,0,0,0,1,0,0,0,0,7,2,,0,0,0
274,3,2,Blake,sad,angry for her,disappointed,I feel so badly that she missed the party. It is not fair that she had to deal with the consequences of a bad decision on her friends part. ,0,,3,2,3,3,3,2,4,3,4,2,3,2,3,3,3,3,3,3,1,1,2,5,fuming,disappointed,angry,She feels very unhappy that she had to miss her best friend's bachelorette! ,2,4,2,4,1,3,3,4,1,1,2,1,3,1,3,1,5,4,2,1,4,1,1,5,2,3,1,2,5,1,1,2,3,3,1,1,2,3,2,2,1,2,4,4,3,2,3,4,5,4,1,1,3,3,5,4,4,2,5,3,5,3,1,2,1,3,3,2,3,1,21,6,19,1,0,0,0,1,0,0,0,0,8,8,,0,0,0
744,3,2,Curtis,anger,sympathy ,understanding,"The participant chose to write a letter that described how she missed her best friend's bachlorette party in NYC. She wrote in a way that caused me to feel somewhat angry after because she left the letter on a negative note. Instead of telling the story from a perspective of ""life happens""; she targeted her friend that didn't get his car fixed and expressed how mad and currently still angry she is at him.",0,,3,2,2,3,2,3,3,3,3,1,2,2,1,2,2,1,1,3,1,1,1,4,Anger,Hatred,regret ,,1,5,1,5,3,1,5,5,1,5,1,1,5,1,5,5,5,5,2,5,4,1,3,5,3,4,1,4,5,2,2,3,5,2,5,1,1,1,5,1,1,5,4,4,2,2,3,3,4,4,2,2,4,3,4,2,4,3,4,4,4,4,3,2,2,3,3,3,4,2,20,4,19,1,0,0,0,1,0,0,0,0,7,8,,0,0,0
277,3,2,Blake,sad,upset,curious,I'm so sorry that something like that happened to her; I would be pissed too. I wonder why her friend would lie about getting the car serviced before a long distance road trip.,0,,3,1,1,2,1,2,1,4,3,1,3,1,1,2,2,1,2,4,1,1,1,5,upset,disappointed,sad,,2,2,1,4,1,1,1,5,1,1,1,1,2,1,3,2,3,5,1,1,4,1,2,1,2,1,1,2,5,1,1,2,5,1,5,2,1,1,5,1,3,2,5,4,2,2,4,2,4,5,1,2,5,4,3,1,5,4,4,5,3,2,2,4,1,3,2,2,3,3,20,7,19,1,0,0,0,1,0,0,1,0,7,2,,0,0,0
494,3,1,Sophie,Unfortunate,sympathetic,concern,I feel nothing particular other than is was an unfortunate turn of events. I can understand her disappontment.  / i can relate to her frustration,0,,1,1,1,1,2,2,1,2,1,1,2,1,2,3,1,2,2,2,1,1,1,2,frustration,disappointment,sadness,,1,4,1,3,1,1,2,2,1,1,1,1,1,1,3,1,4,4,1,2,1,1,2,3,2,3,1,4,4,1,2,1,4,2,3,3,3,2,2,3,2,4,2,2,1,1,5,3,4,3,2,1,4,2,4,1,2,3,4,NA,4,2,4,3,2,4,4,2,4,2,18,5,19,0,0,0,1,0,0,0,0,0,2,3,,0,0,0
496,3,1,Sophie,Dissapointed,Confused,Sympathetic,It sucks that the defective car part would have shut down early in the car trip without any signs of trouble before. I wonder if they sent a complaint to the mechanic; as well.,0,,1,3,3,4,3,3,1,4,3,4,2,2,3,1,3,4,3,4,2,2,1,5,Upset,Heartbroken,Cheated,I could tell she put a lot of effort into planning the trip; only for it to get completely shut down.,1,3,2,2,2,3,2,3,2,3,1,1,3,1,4,4,4,5,2,2,2,1,2,3,2,2,2,2,3,2,2,1,4,2,3,2,1,2,3,2,1,1,3,4,2,1,4,3,3,3,2,2,4,2,4,1,4,3,4,4,4,4,4,3,2,5,3,2,5,1,21,6,19,0,0,0,0,1,0,0,0,0,8,8,,0,0,0
726,3,1,Curtis,sympathy,understanding,perserverance,I feel very sympathetic towards her because a car malfunction lead her to missing a very special and important event.,0,,1,2,5,1,5,4,1,1,3,1,1,1,3,1,1,1,2,2,1,1,1,5,sadness,disappointment,anger,After the incident; she was very sad and it took her a little while for her to get over it. ,1,5,2,5,2,1,3,5,2,3,1,1,2,1,4,5,5,5,2,1,3,1,2,4,5,5,1,5,3,1,1,1,5,3,5,5,5,2,5,3,5,1,4,5,1,2,1,3,5,2,2,1,5,5,4,3,3,4,5,5,4,3,4,1,1,5,2,1,3,1,21,4,19,0,0,0,0,1,0,0,0,0,7,8,,0,0,0
736,3,2,Curtis,Annoyed,Bummed,,I am annoyed because of her friend lying about getting the car fixed. I am bummed because she missed her best friends bacherlorette party when she was the maid of honor.  If I was someones best man and missed their bachelor party I would be bummed,0,,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,3,frustrated,Angry,,,1,2,1,3,1,1,2,3,1,1,1,1,2,1,3,1,4,4,1,2,2,1,2,4,1,1,1,4,4,1,1,3,4,1,5,1,1,2,5,1,1,4,4,3,2,3,2,3,4,4,3,3,4,3,4,4,3,3,3,4,4,3,3,1,2,3,2,2,3,1,21,5,19,0,0,0,0,1,0,0,0,0,7,7,,0,0,0
1406,3,2,Sophie,sympathetic,annoyed ,,Letter talked about how Melissa was unable to make it to a bachelorette party because her friend lied to her about being able to give a ride with his car which was suppose to be fixed. ,0,,1,1,1,1,3,3,2,2,3,1,1,1,1,2,1,1,1,1,1,1,1,3,mad,annoyed ,fuming,Writer missed best friend of 10 years bachelorette party because one of her other friends lied and said his car was fixed when it really was not.,1,1,1,5,2,1,2,5,1,1,1,1,1,1,4,1,5,4,1,1,2,1,1,5,2,3,1,1,4,1,1,3,5,2,5,1,2,1,5,1,1,3,2,2,2,3,2,2,3,3,4,3,4,4,4,2,3,3,4,4,4,3,2,1,2,4,3,2,4,2,22,6,19,0,0,1,0,0,0,0,0,0,8,8,,0,0,0
1408,3,1,Sophie,solemn,intrigued,deflated,,0,,1,1,1,1,3,3,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,dissappointed,upset,sad,,1,4,1,3,1,4,1,4,3,1,1,1,4,1,4,1,4,3,1,1,3,1,1,4,1,2,1,1,2,1,2,2,4,4,3,3,2,2,2,2,4,3,3,3,3,3,3,2,4,4,3,4,4,3,4,3,2,4,4,4,4,4,3,3,2,5,4,2,4,4,22,4,19,0,0,0,0,1,0,0,0,0,3,3,After I debriefed him; subject said he thought it was odd that a young person would have a friend getting married.,0,0,0
262,3,2,Blake,Empathy,Saddened,Slightly humored,I feel bad for Melissa and am appalled that her friend would do such a thing to her - I'm sad that she missed her bachelorette party. However; observing it from the standpoint like it's a fictional story; I find it to be slightly humorous.,0,,1,1,3,3,4,4,2,3,3,1,1,1,3,3,2,1,2,3,1,1,1,4,Anger,Shock,Upset,,1,5,1,5,2,2,5,5,1,1,1,1,5,1,3,1,5,3,4,1,3,1,1,5,3,4,1,2,4,1,1,4,5,1,5,5,5,1,5,1,1,5,4,5,2,2,5,4,5,5,1,2,4,1,5,2,3,3,5,4,5,4,3,2,1,3,4,3,4,3,21,4,19,0,0,1,0,0,0,0,0,0,8,8,,0,0,0
263,3,2,Blake,Sad,Dissapointed,,,0,,1,2,2,1,3,2,1,2,2,1,1,1,1,2,3,1,2,4,1,1,1,5,Sadness,Anger,Dissapointment,,1,3,1,4,2,2,2,5,1,2,1,1,3,1,4,1,4,4,2,2,4,1,2,5,2,3,1,2,4,1,1,2,5,3,4,1,2,2,4,1,1,2,3,3,1,3,1,2,3,3,3,4,5,4,3,1,2,2,4,4,3,3,1,2,3,4,3,2,4,2,19,4,19,0,0,0,0,1,0,0,0,0,8,8,,0,0,0
1419,3,1,Sophie,Upset,Passionate,,,0,,1,1,1,1,4,4,1,1,5,1,1,1,5,4,3,1,1,1,1,1,1,NA,excitement,passion,,,1,1,1,5,5,1,5,5,1,1,1,1,1,1,5,4,5,5,1,4,5,1,2,5,5,4,1,1,5,1,2,1,5,1,4,2,3,1,2,3,2,1,2,4,2,5,3,2,4,4,2,5,4,2,5,2,4,2,4,3,5,4,5,1,4,4,1,2,1,2,22,6,19,0,0,0,0,1,0,0,0,0,7,8,,0,0,0
276,3,1,Blake,Boredom,Sadness,Tiredness,,0,,1,2,2,2,3,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,3,Sadness,Anger,Disappointment,,1,3,2,3,2,1,2,3,2,2,1,2,3,1,4,3,4,4,2,1,4,1,2,4,4,5,1,3,4,3,3,1,4,2,4,4,5,2,4,3,3,1,3,2,4,4,3,3,3,3,4,4,2,3,2,3,4,2,3,2,2,2,4,3,3,4,3,2,2,2,20,2,19,0,0,0,0,1,0,0,0,0,7,8,,0,0,0
750,3,2,Curtis,Interested,Confused,Saddened,It is an interesting story.  I feel bad for Melissa. ,0,,1,2,2,4,1,4,4,3,3,1,1,1,3,3,3,2,4,4,1,1,1,4,Upset,Dissapointed,Saddened ,Melissa was very upset that she missed her best friends bachelor party ,1,4,1,5,4,1,5,4,1,4,1,1,3,1,5,4,5,5,4,4,5,1,3,5,4,5,1,4,5,2,2,3,5,3,5,3,5,3,5,2,3,4,4,4,4,4,3,3,4,4,2,2,4,3,4,2,2,2,4,3,4,2,4,3,2,4,4,3,4,2,22,3,19,0,0,0,0,1,0,0,0,0,7,8,,0,0,0
751,3,1,Curtis,sad,simpathetic,,I feel bad for Melissa; because she missed her best friends bachelorette party that she helped plan. It wasn't here fault that the car broke down; she just happened to have bad luck.,0,,1,3,1,2,4,1,1,2,4,1,1,1,3,1,3,1,3,4,1,3,1,4,Excited,Sad,Emotional,After first the writer was very excited about going on the trip; but then she got worried and sad when she found out that her ride had been having car trouble and needed to get his car fixed. She was glad he was able to get it fixed; but then when it broke down on the way to NYC and she had to go back to Ann Arbor; she got very emotional and very sad because she was going to miss her best friends bachelorette party. ,2,3,3,3,1,1,1,4,1,1,1,1,1,1,5,3,4,5,1,1,4,1,1,2,4,1,1,2,2,1,3,1,5,2,3,4,2,4,2,1,3,1,3,4,3,2,2,3,4,4,2,1,3,4,4,4,2,4,3,4,3,3,4,3,3,3,4,2,4,1,20,4,19,0,0,0,0,1,0,0,0,0,8,7,,0,0,0
756,3,2,Curtis,Feel bad,damn ,,Damn I feel bad for the girl and her friend.,0,,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,3,Angry ,upset ,disturbed,,1,4,1,5,4,1,4,4,4,1,1,1,4,1,4,1,4,3,3,1,2,1,1,NA,4,NA,1,3,1,1,1,3,5,2,2,2,2,1,1,1,1,2,3,2,1,1,1,1,5,1,1,1,1,2,1,1,1,3,1,2,4,1,5,1,1,4,1,1,2,1,20,4,19,0,1,0,0,0,0,0,0,0,8,7,,0,0,0
758,3,2,Curtis,sympathy,compassion,,,0,,1,2,2,1,4,3,1,1,2,1,NA,1,3,1,2,1,2,2,1,1,1,4,anger,frustration,disappointment,,1,4,1,4,1,1,3,4,1,1,1,1,3,1,3,1,5,3,1,1,4,1,2,4,2,5,1,3,4,2,2,3,4,1,5,2,2,1,5,2,2,4,3,3,4,3,3,2,4,3,2,2,3,4,3,2,3,3,3,2,2,3,3,3,2,4,4,2,4,2,18,2,19,0,0,0,0,1,0,0,0,0,7,8,,0,0,0
1423,3,2,Sophie,empathetic ,surprised,interested,The writer's story was about how her plan for a trip to NYC fell through and she came across some very unfortunate circumstances. ,0,,1,2,1,1,2,3,1,1,3,1,2,1,4,2,2,1,1,2,1,1,1,4,anger,sadness,regret,,1,4,1,4,3,1,2,4,1,1,1,1,5,1,5,2,5,5,2,2,NA,1,2,5,1,2,1,2,5,1,1,3,4,2,5,2,2,3,5,1,1,3,5,4,1,2,4,1,5,3,2,1,4,3,5,2,2,4,4,3,4,4,4,5,1,4,5,1,4,2,21,3,19,0,0,0,0,1,0,0,0,0,7,7,After I explained that a previous participant hadn't written the letter; subject said that the questions seemed too tailored to the letter he read.  No mention of any suspicion beforehand.,0,0,0
1427,3,2,Sophie,sad,empathy,slight anger,"I feel for Melissa; I was slightly angered that her ""friend"" would lie to her like that; and couldn't believe that such crappy luck had happened.",0,,1,2,1,3,4,3,3,3,3,1,2,1,1,2,1,1,2,3,2,1,1,4,anger,sadness,guilt,I feel as if Melissa was very angry and upset about her friend lying to her; and I also feel as if she felt guilty for missing her friend's bachelorette party; even though it wasn't her fault.,1,3,1,5,2,1,3,5,1,2,1,1,1,1,3,2,4,3,3,3,5,1,2,5,2,3,1,3,5,2,1,4,5,2,5,1,2,2,5,1,2,5,2,4,2,1,2,4,4,5,2,4,5,5,5,4,5,4,4,5,4,2,3,2,2,4,2,2,3,4,20,6,19,0,0,0,0,1,0,0,0,0,7,7,,0,0,0
760,3,1,Curtis,empathy,confused,grateful,,0,,1,4,4,1,2,1,1,2,2,2,4,1,1,1,3,2,3,2,3,1,1,5,sad,regretful,distressed,,1,4,1,3,4,1,4,4,1,2,1,1,4,1,5,5,3,5,5,2,3,1,4,5,3,3,1,4,3,2,1,2,2,3,4,4,4,3,4,2,2,1,5,3,2,5,1,3,4,2,3,4,4,5,3,4,2,4,4,4,3,2,4,4,4,5,5,2,4,1,21,4,19,0,0,0,0,1,0,0,0,0,3,8,,0,0,0
741,3,2,Curtis,Sadness,Intrique,,I feel bad for this participant because due to a friends mistake she wasn't able to attend her best friends bachelorette party. I feel intrigue because of her decision to visit NYC for here friends party rather than the many other destinations that she could have chosen ,0,,2,4,4,4,3,4,3,4,4,1,3,1,4,4,3,4,4,5,1,1,1,5,Sadness,Fury,Anger,,2,4,4,5,3,2,5,5,1,4,4,3,5,1,4,5,5,5,4,3,4,2,5,1,2,4,4,5,4,1,2,3,1,2,5,3,2,2,5,2,4,2,3,3,1,1,2,3,3,3,3,3,4,4,4,3,3,4,4,4,5,4,2,3,2,3,2,2,3,2,20,4,19,0,0,0,0,1,0,0,0,0,7,7,,0,0,0
258,3,2,Blake,interested,pity,sad,The girl missed her best friends bachelorette party because her friends car broke down. It sad because she missed an event she was looking forward to.,0,,3,2,1,2,4,4,1,1,2,1,1,1,1,3,1,1,2,3,1,1,1,4,frustrated,angry,sad,,1,4,1,5,3,1,1,5,1,1,1,1,4,1,4,1,5,3,1,3,4,1,2,3,3,4,1,4,5,2,2,1,5,1,5,1,3,3,5,1,1,4,4,1,2,5,5,1,5,2,4,1,5,4,5,1,4,5,2,5,2,4,4,3,3,4,5,2,5,3,23,2,19,0,0,0,0,1,0,0,0,0,7,8,,0,0,0
