StartDate,EndDate,SubjectID,pt_cond,emot_cond,exper,mainfeel1,mainfeel2,mainfeel3,mainfeelexpl,happy,shocked,hope,angry,comp,interest,disgust,mad,curious,afraid,grateful,proud,surprise,amused,down,worried,frust,sad,embarrass,guilty,selfanger,symp,mfeel1,mfeel2,mfeel3,mfeelexpl,mhappy,mshock,mhope,mangry,mselfanger,minterest,mdisgust,mmad,mcurious,mafraid,mgrateful,mproud,msurprise,mamused,mdown,mworried,mfrust,msad,membarrass,mguilty,pleas,selfag,targag,otherag,sitag,mixag,selfpow,targpow,othpow,noonepow,sitcont,immoral,m_pleas,m_selfag,m_otherag,m_sitag,m_mixag,m_selfpow,m_otherpow,m_noonepow,m_sitpow,m_immoral,iri_1,iri_2,iri_3,iri_4,iri_5,iri_6,iri_10,iri_11,iri_15,iri_29,iri_30,iri_32,iri_33,iri_34,iri2_19,iri2_22,iri2_23,iri2_24,iri2_25,iri2_28,iri2_35,iri2_36,iri2_37,iri2_38,iri2_39,iri2_40,iri2_41,iri2_42,ssc,ideol,age,gender,female,black,asian,latino,white,other_race,mideast,natam,pacisl,mom_ed,dad_ed,expcomment,PI_note,suspicious,concussion,blameotherpersonproblem,language,inattention,openendedproblem,experimentererror
1/29/15 11:05,1/29/15 11:30,250,1,1,Blake,Anxiety,Disappointment ,Frustration,,1,1,1,2,3,2,1,2,2,3,1,1,1,1,2,3,4,2,1,1,1,3,Frustration ,Disappointment ,Sadness,,1,1,1,5,5,1,1,5,1,1,1,1,1,1,3,2,5,5,4,5,5,1,4,4,4,4,1,4,4,2,2,1,5,3,4,4,4,3,5,3,4,2,3,2,4,4,3,2,3,2,3,1,5,5,2,3,2,2,5,4,1,,3,5,2,5,5,1,3,1,21,5,18,Female,1,0,0,0,1,0,0,0,0,7,8,,,0,0,0,0,0,0,0
3/18/15 12:05,3/18/15 12:59,254,0,1,Blake,sympathy,sadness,disappointment,Although the experience was not life-or-death; I would not want to be in her shoes and miss her best friend's bachelorette party.,1,3,1,3,4,2,1,2,2,2,3,1,3,1,2,2,2,4,1,1,1,5,sad,depressed,helpless,There was nothing she could do about the situation; and it just sucked.,1,4,1,5,1,1,3,5,1,3,1,1,2,1,5,5,5,5,1,3,4,1,2,3,4,5,1,2,2,3,3,1,5,1,2,4,4,1,1,3,3,2,4,3,3,3,5,4,4,4,2,2,4,3,4,2,4,3,4,4,4,2,3,3,2,3,4,2,4,2,21,3,19,female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
3/21/15 18:05,3/21/15 18:25,255,0,2,Blake,sympathy,anger,,I didn't find the story very interesting.,1,2,1,2,2,1,1,2,2,1,2,1,1,4,1,1,1,1,1,1,1,2,anger,mad,discust,,1,5,1,5,5,1,5,5,1,4,1,1,4,1,5,4,5,5,4,5,5,1,3,5,3,4,1,4,5,1,1,3,5,2,5,1,1,1,5,1,1,5,5,5,1,5,4,3,5,5,1,5,5,3,5,5,4,5,5,5,5,1,2,3,5,5,4,1,3,1,17,4,18,female,1,0,0,0,1,0,0,0,0,3,2,,,0,0,0,0,0,0,0
3/21/15 18:09,3/21/15 19:03,257,0,2,Blake,empathetic,frustrated,curious,I certainly can understand the writer's letter  because I just went through a experience where a friend lied to my face.  I felt the same frustration that she felt by not wanting to talk to that person. And I was curious to why she just didn't take a plane in the first place. Why waste so much time driving?,2,4,2,2,2,3,2,2,3,1,2,1,3,2,3,1,4,2,1,1,1,3,annoyed,frustration,anger,,1,1,1,4,3,1,2,5,1,1,1,1,4,1,3,3,4,3,3,3,3,1,3,5,1,3,2,2,2,3,3,2,4,3,5,2,2,2,1,1,2,4,3,3,2,4,3,4,2,1,4,1,4,3,4,1,2,1,3,3,3,3,2,2,2,1,2,3,3,2,18,7,18,female,1,0,1,0,0,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/22/15 16:40,3/22/15 18:16,261,0,1,Blake,Sadness,Empathy,Shock,The girl in the letter explained how she had a horrible week  because she had to miss her best friend of 10 years  bacherlotte party. She wrote about how she tried her hardest and that on the drive there her rides engine died out and that she couldn't get a flight/.,1,4,2,1,5,4,1,1,5,1,4,1,4,3,5,4,1,4,1,3,1,5,shocked,sad,upset,She was upset that she had missed her best friends bacherlotte party. It sad when you miss an important event that only happens once in your best friends life. ,1,4,1,5,5,1,5,5,1,3,1,1,1,1,5,5,5,5,1,5,4,1,3,4,5,4,1,4,4,3,5,3,5,5,4,2,5,1,1,4,4,5,5,5,4,1,4,5,5,5,1,3,5,2,5,5,4,4,4,4,5,4,4,2,1,2,3,4,5,3,21,6,19,female,1,0,0,0,0,0,1,0,0,7,3,,,0,0,0,0,0,0,0
3/24/15 16:43,3/24/15 17:06,265,0,1,Blake,Sad,Sympathetic,Upset,,1,2,1,1,4,4,2,3,2,1,1,1,3,1,4,2,1,3,1,1,1,5,Disappointment,Frustration,Upset,,1,1,1,2,1,2,2,2,1,1,1,1,1,1,5,2,2,5,1,1,3,1,1,3,5,4,1,1,5,1,2,2,5,1,2,3,3,2,2,2,2,1,2,3,1,1,5,5,4,4,2,3,4,3,5,1,5,5,3,4,3,4,2,5,3,3,3,3,4,3,22,4,18,Female,1,0,1,0,0,0,0,0,0,8,7,,,0,0,0,0,0,0,0
3/24/15 16:47,3/24/15 17:05,266,0,2,Blake,frustration,anger,dissapointment,Her personal experience was sad and frustrating because she was told a lie by her friend and because of her friend's lie she had to miss her best friend's bachelorette party,1,3,1,4,4,4,4,4,2,1,1,1,4,3,1,2,4,4,1,1,1,5,Frustration,Anger,Sadness,She was sad she had to miss her friend's party because she was told false information,1,5,1,5,5,1,5,5,1,1,1,1,1,1,4,5,5,5,4,4,4,1,3,5,2,4,1,3,5,2,2,2,4,1,3,4,4,3,3,3,3,1,5,5,2,2,5,5,4,5,2,2,3,2,4,1,2,3,5,5,5,2,2,5,2,4,5,2,5,3,21,5,19,Female,1,0,0,0,1,0,0,0,0,7,8,,,0,0,0,0,0,0,0
3/24/15 17:05,3/24/15 17:29,268,0,1,Blake,pity,drowsy,content,,1,2,1,2,3,2,1,2,2,1,2,1,1,1,2,2,2,3,1,1,1,4,sadness,shock,bitterness,,1,2,1,4,3,1,1,4,1,1,1,1,2,1,5,1,4,5,2,3,3,1,2,2,3,4,1,4,4,2,2,1,5,2,3,2,4,2,3,2,2,2,4,5,2,1,4,3,4,4,1,1,3,3,4,2,4,3,5,4,4,3,2,5,1,4,5,1,4,1,21,5,19,female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
3/24/15 17:01,3/24/15 17:46,270,0,1,Blake,sadness,empathy,remorse,,1,1,3,2,2,4,1,1,4,1,2,1,2,1,2,1,3,3,1,2,1,3,sadness,mistrust,guilt,,1,2,1,1,4,1,1,,1,1,1,3,2,1,4,4,4,5,2,5,4,1,3,3,5,4,1,3,4,4,4,1,4,4,3,4,4,3,4,4,4,1,3,4,3,2,3,1,3,3,1,1,2,2,3,3,3,3,4,3,4,2,3,4,3,3,4,3,4,3,20,5,18,female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
3/24/15 17:05,3/24/15 17:53,271,0,1,Blake,bored,tired,hungry,just got out of class; and the story was not very interesting; so im not entertained. ,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,excited,nervous,upset,excited to go on a trip; nervous about getting to new york; and upset when she wasnt able to go,3,2,3,5,3,4,4,4,1,2,1,1,3,1,4,5,5,4,2,1,4,1,2,4,5,4,1,3,3,2,1,1,4,2,4,4,4,3,3,2,2,1,5,5,3,3,5,4,4,4,2,2,3,3,4,1,4,2,3,4,4,3,4,4,2,3,4,3,5,2,19,4,20,female,1,0,0,0,1,0,0,0,0,8,7,,,0,0,0,0,0,0,0
3/24/15 17:46,3/24/15 18:42,274,0,2,Blake,sad,angry for her,disappointed,I feel so badly that she missed the party. It is not fair that she had to deal with the consequences of a bad decision on her friends part. ,3,2,3,3,3,2,4,3,4,2,3,2,3,3,3,3,3,3,1,1,2,5,fuming,disappointed,angry,She feels very unhappy that she had to miss her best friend's bachelorette! ,2,4,2,4,1,3,3,4,1,1,2,1,3,1,3,1,5,4,2,1,4,1,1,5,2,3,1,2,5,1,1,2,3,3,1,1,2,3,2,2,1,2,4,4,3,2,3,4,5,4,1,1,3,3,5,4,4,2,5,3,5,3,1,2,1,3,3,2,3,1,21,6,19,Female,1,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/24/15 17:53,3/24/15 18:44,275,0,2,Blake,empathy ,frustration,dissapointment,her friend lied to her and let her down,1,3,1,4,3,3,2,4,3,1,1,1,3,2,3,1,4,4,1,1,1,5,dissapointment,anger,sadness,she had to miss her best friends bachelorette party because of what her friend did,1,2,1,5,2,1,4,5,1,1,1,1,1,1,4,1,5,5,1,2,5,1,2,4,2,2,1,2,4,1,2,3,5,2,5,2,2,2,5,1,1,5,4,4,1,1,5,4,5,5,1,1,4,3,5,1,3,4,5,5,5,5,1,4,1,4,5,2,5,2,20,6,18,female,1,0,0,0,1,0,0,0,0,8,3,,,0,0,0,0,0,0,0
3/31/15 16:10,3/31/15 17:01,277,0,2,Blake,sad,upset,curious,I'm so sorry that something like that happened to her; I would be pissed too. I wonder why her friend would lie about getting the car serviced before a long distance road trip.,3,1,1,2,1,2,1,4,3,1,3,1,1,2,2,1,2,4,1,1,1,5,upset,disappointed,sad,,2,2,1,4,1,1,1,5,1,1,1,1,2,1,3,2,3,5,1,1,4,1,2,1,2,1,1,2,5,1,1,2,5,1,5,2,1,1,5,1,3,2,5,4,2,2,4,2,4,5,1,2,5,4,3,1,5,4,4,5,3,2,2,4,1,3,2,2,3,3,20,7,19,female,1,0,0,0,1,0,0,1,0,7,2,,,0,0,0,0,0,0,0
3/31/15 16:11,3/31/15 17:19,279,0,1,Blake,upset,sympathetic,annoyance,Annoyance at the person the writer was talking about; not her.,1,3,1,4,5,4,3,4,3,1,2,1,1,1,5,2,5,5,1,1,1,5,sadness,anger,frustration,,1,4,1,5,4,1,4,5,1,3,1,1,4,1,5,2,5,5,3,4,5,1,2,5,2,4,1,3,5,2,2,4,5,2,5,2,4,3,5,2,2,5,4,5,1,2,5,4,5,4,2,2,5,4,5,1,4,4,5,4,4,4,2,5,1,3,4,3,5,4,20,6,18,female,1,0,0,0,1,0,0,0,0,8,7,,,0,0,0,0,0,0,0
3/31/15 17:19,3/31/15 18:06,283,0,2,Blake,sad,empathetic,concerned,,1,1,2,1,5,3,1,1,2,1,1,1,3,1,4,3,1,3,1,1,1,5,angry,frustrated,passive aggressive,,1,1,1,5,2,1,1,4,1,1,1,1,3,1,2,1,5,1,1,1,2,1,1,5,1,2,1,1,5,1,1,3,4,1,5,1,2,1,5,1,2,4,4,5,1,1,3,1,5,3,1,1,4,1,5,1,3,4,5,4,5,5,3,3,1,4,4,2,3,2,21,2,19,female,1,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/31/15 17:28,3/31/15 18:50,284,0,2,Blake,Sympathy,Surprised,Disappointed/Angry,I feel bad for Melissa (this past participant); and angry for her at the guy who lied to her. I am surprised she couldn't find a flight to NY and surprised that the guy did not take the car in.,1,3,1,4,1,2,4,4,2,2,1,1,4,1,4,3,5,4,1,1,1,5,Sad,Angry,Frustrated,,1,4,3,5,3,2,5,5,1,4,1,1,3,1,5,5,5,5,2,3,5,1,2,5,3,5,1,2,5,2,1,4,5,3,5,1,3,3,5,2,1,5,3,3,2,4,4,5,5,4,2,1,4,2,3,2,4,3,4,3,4,3,3,4,1,3,3,2,3,2,22,5,18,Female,1,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
3/31/15 18:05,4/3/15 18:03,285,0,1,Blake,sad,sympathetic,upset,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,4,1,1,1,4,angry,Disgusted,sad,The writer was very upset that she missed her best friends party based off some car troubles from another friend that said everything was repaired. It clearly wasn't because the car stopped midway through getting to their destination.,1,2,1,5,1,2,1,5,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,4,3,3,1,2,3,1,3,2,5,1,4,4,3,2,3,1,2,4,2,5,2,1,2,2,5,3,2,1,4,2,4,2,2,3,4,5,5,1,5,5,1,2,4,2,2,4,18,4,19,female,1,1,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,0,0
11/20/14 10:17,11/20/14 10:57,310,2,2,Jacob,frustration,disappointment,upset,,1,2,1,3,5,5,1,4,1,1,1,1,2,1,1,1,4,3,1,2,1,5,fuming,really upset,angry,,1,2,1,5,1,1,1,5,1,1,1,1,1,1,2,2,5,2,1,1,4,2,5,2,3,5,1,1,5,2,4,3,5,2,5,5,3,1,5,2,2,4,2,5,1,1,5,4,5,2,1,2,5,4,5,3,1,5,4,5,4,5,1,2,1,4,2,1,2,1,21,6,19,female,1,0,0,0,1,0,0,0,0,8,7,,,0,0,0,0,0,0,0
11/20/14 12:07,11/20/14 12:58,418,2,1,Sophie,Sadness,Defeat,Pity,The letter I read detailed a very unfortunate experience that a previous participant went through. While reading the letter; I empathized with this participant and honestly felt very badly for her because she experienced this.,1,1,1,1,5,1,1,1,1,1,1,1,1,1,4,1,3,2,1,1,1,5,Frustration,Sadness,Acceptance,,1,5,1,5,2,1,1,4,1,1,1,1,3,1,5,4,5,5,1,3,3,1,1,2,4,5,1,1,3,2,3,1,5,2,1,4,5,1,1,5,5,1,5,5,2,2,5,4,5,5,1,1,3,3,5,1,2,3,5,4,5,4,2,5,1,3,5,2,5,2,19,7,21,Female,1,0,0,0,1,0,0,0,0,4,2,,,0,0,0,0,0,0,0
11/25/14 12:13,11/25/14 12:46,419,1,2,Sophie,sad,disappointed,confused,The story I read was sad. Even from an objective point of view; hearing of this situation would be difficult to handle for any person. The distance would make it difficult for anyone to come back to Ann Arbor. Nothing in this situation seemed to be fair.,2,3,2,4,3,3,3,4,3,2,3,1,4,1,3,3,3,4,2,3,3,4,upset,angry,disappointed,The writer obviously had gone through many troubles for one trip. She was lied to and stranded. I wouldn't blame anyone for feeling this way if put in this situation. They claimed they are in shock and upset about their story.,1,4,1,5,2,2,3,5,2,2,1,1,4,1,4,2,5,4,2,2,3,2,2,5,5,3,1,2,5,1,1,4,5,1,5,1,2,1,5,1,1,5,4,4,2,4,2,3,5,5,2,2,5,2,4,2,4,4,4,2,4,3,2,3,1,2,2,3,3,3,20,5,21,female,1,0,1,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
11/25/14 12:47,11/25/14 13:21,421,2,1,Sophie,sympathetic,sad,disheartened,I thought that the situation was extremely unfortunate and the sadness that was felt was extremely avoidable if the correct knowledge was held. ,1,1,1,3,5,1,1,2,1,1,1,1,1,1,5,1,3,4,1,1,1,5,anxious,frusturated,sad,,1,3,1,5,1,1,1,4,1,1,1,1,1,1,5,4,5,5,1,1,3,,1,4,5,5,1,1,3,3,2,1,5,3,4,4,5,3,4,2,2,1,3,5,1,4,1,3,2,2,4,5,4,3,2,5,3,1,4,4,4,2,1,1,1,3,1,2,1,2,19,4,18,Female,1,0,1,0,0,0,0,0,0,7,8,,,0,0,0,0,0,0,0
11/25/14 15:16,11/25/14 15:50,424,2,1,Sophie,Sad,Compassion,Anger,This story is so sad because if I were her; I would be so upset that I missed my best friends baccalaureate party (a once in a life time opportunity.),2,2,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,Angry,Sad,Disappointed,She was very disappointed that there were car troubles because she could have definitely found another way to get to New York. ,4,2,1,4,1,1,1,3,1,1,4,1,4,1,5,4,4,5,1,1,4,1,1,1,4,1,1,1,1,5,5,1,5,3,3,4,4,4,,2,3,1,4,5,2,3,3,1,4,2,2,2,4,4,5,3,1,3,4,4,4,3,3,3,2,5,4,1,3,1,18,4,18,female,1,0,0,1,0,0,0,0,0,7,2,,,0,0,0,0,0,0,0
12/2/14 13:55,12/2/14 14:18,428,1,2,Sophie,anger,disappointment,sympathy,,1,3,1,3,1,3,1,3,1,1,1,1,3,1,2,1,3,2,1,1,1,3,anger,disappointment,frustration,,1,4,1,5,4,1,3,4,1,1,1,1,1,1,3,1,5,4,1,1,5,1,3,5,2,3,1,4,5,1,1,4,4,3,5,2,2,2,2,2,1,5,4,3,2,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,3,3,3,19,5,21,female,1,0,1,0,0,0,0,0,0,8,7,,,0,0,0,0,0,0,0
12/2/14 14:21,12/2/14 15:06,429,1,1,Sophie,sad,frustrated ,angry,A similar thing happened to me where my dad's girlfriend made me miss my cousin's wedding due to a lack of communication. And my dad took her side saying weddings weren't that important; which really frustrates me because my dad chose not to go to my sister's wedding and that's something unforgivable to me; so hearing this story brought me right back to that time.,1,2,2,4,4,3,2,4,2,1,1,1,2,1,3,1,4,4,2,1,2,5,sad ,angry,hurt,Hurt in terms of she probably feels left out and disappointed.,1,4,2,5,3,3,3,5,2,1,1,2,3,1,4,4,5,5,4,3,4,1,3,3,4,5,1,2,3,2,2,1,5,3,5,3,4,1,4,2,3,1,4,3,3,1,4,3,5,4,2,3,2,3,2,2,4,3,3,3,4,2,5,2,1,4,2,2,5,2,19,6,20,female,1,0,0,0,1,0,0,0,0,2,2,,,0,0,0,0,0,0,0
12/9/14 13:39,12/9/14 14:10,436,2,2,Sophie,stress,frustration,sympathy,This girl clearly had a friend who didn't do the things they were supposed to.  I've had experience with friends like this; so I feel sympathetic for the girl but also frustrated as it makes me remember instances that my friends have let me down.  Lastly I feel stress because being in a situation like that would stress me out. ,1,2,1,2,4,2,2,3,1,1,1,1,1,1,1,1,5,1,1,1,1,5,Anger,Frustration,Upset,,1,3,1,5,2,1,5,5,1,2,1,1,1,1,5,3,5,1,2,1,3,1,1,5,1,3,1,2,5,1,1,2,5,1,5,1,2,1,5,1,1,4,4,3,2,2,4,3,2,4,3,3,4,5,2,2,2,1,3,4,2,1,4,3,2,4,4,1,4,1,21,5,20,female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
12/9/14 14:10,12/9/14 15:41,437,1,1,Sophie,annoyed,sad,apathetic,I think she should have booked the flight in the first place. I would have never trusted someone'e car that was in the shop to drive me to new york city from ann arbor. ,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,sadness,upset ,dissapointment,she was dissapointed thaat the car broke and she couldn't go to her friends bachelorette party she was sad and upset because she really wanted to go ,1,5,2,5,1,1,,4,1,1,1,1,1,1,5,3,5,5,1,4,4,1,5,4,2,3,1,5,5,1,1,1,5,1,1,4,4,1,1,2,5,1,5,3,1,5,5,3,1,3,4,1,3,5,2,1,1,2,5,4,3,2,3,5,5,4,5,1,5,1,16,3,18,female,1,1,0,0,0,0,0,0,0,7,4,,,0,0,0,0,0,0,0
12/10/14 14:17,12/10/14 16:03,438,2,2,Sophie,Frustration,Empathy,Disbelief,It is interesting that I read a letter about a frustrating incident; just as I had wrote about a series of frustrating incidents that happened to me. This person's letter includes frustration towards a person rather than situations like me; but I can still empathize nonetheless.,1,2,2,,4,2,5,5,2,5,1,1,2,2,3,3,5,3,1,1,4,5,Upset,Regret,Disbelief,Clearly states feelings of disbelief and still being upset about the situation,1,5,2,5,4,1,5,2,1,1,5,1,3,1,4,2,5,2,3,3,3,1,1,5,2,5,1,3,5,1,1,4,5,3,5,2,3,3,5,2,2,4,4,4,2,3,4,3,4,4,2,3,5,3,4,2,2,3,5,5,4,3,3,4,1,3,3,1,5,4,20,5,19,female,1,0,1,0,0,0,0,0,0,8,8,,,0,0,0,0,0,0,0
12/10/14 16:29,12/10/14 16:52,440,1,1,Sophie,confused,a little sad,,The writer of the letter had a long story; but ended with a negative experience. ,3,2,1,1,3,2,1,1,3,1,2,1,1,2,1,1,1,3,2,1,1,3,very upset,,,,1,4,1,4,3,4,2,4,1,2,1,1,3,1,4,4,4,4,2,4,4,1,2,3,2,4,1,2,3,1,1,1,5,3,3,2,2,1,1,4,4,2,4,4,1,3,3,4,5,4,2,3,4,4,4,3,4,4,4,5,4,5,4,2,2,4,2,3,2,3,21,7,22,female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
1/15/15 14:35,1/15/15 15:14,443,2,1,Sophie,sympathetic,sad,slightly amused,When I first started reading the letter; the participant made it sound like what they were about to tell me was more sad than it was (like someone died or something). While the participant was clearly upset about their experience and I would be too if it happened to me; I couldn't help but be slightly amused at the fact that in the grand scheme of things; this experience that they were so upset about seems slightly trivial to me.,1,1,1,1,3,3,1,2,3,1,1,1,3,3,2,1,2,2,1,2,2,4,disappointed,sad,down,,1,2,1,3,2,1,1,4,1,1,1,1,1,1,5,2,5,5,1,4,3,1,2,3,5,5,1,4,4,1,2,1,5,3,2,4,4,3,3,2,2,1,5,5,1,3,4,1,5,2,1,5,5,5,5,1,3,4,5,5,5,5,3,4,1,5,4,1,5,1,21,6,20,female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
1/20/15 15:56,1/20/15 16:14,447,1,1,Sophie,neutral,bored,,I feel a bit of sadness; but not entirely.,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,sad,ashamed,disappointed,she was disappointed that she missed her best friend's bachorette party,1,2,2,2,3,1,1,3,1,1,1,1,2,1,4,2,4,4,2,2,4,1,2,3,3,3,1,2,2,2,1,1,4,3,2,2,3,2,2,2,1,1,4,4,3,3,4,4,4,4,2,2,3,2,4,2,4,4,4,4,4,3,4,4,2,3,4,3,4,3,19,4,19,Female,1,0,1,0,0,0,0,0,0,1,1,,,0,0,0,0,0,0,0
1/20/15 16:14,1/20/15 16:36,448,1,1,Sophie,frustration,aggravation,upset,It's frustrating that her friend lied to her about fixing the car; resulting in her missing her best friend's bachelorette party.,1,3,1,3,5,3,3,3,1,1,1,1,3,1,3,1,5,3,1,1,1,5,frustration,anger,upset,,1,4,1,5,1,1,5,5,1,1,1,1,4,1,5,1,5,5,1,1,5,1,1,5,2,2,2,5,5,1,2,3,1,1,1,1,1,1,1,1,1,1,4,3,2,2,5,3,5,4,1,1,5,3,5,1,4,5,4,5,5,5,2,4,2,3,5,2,5,2,20,4,18,Female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
2/3/15 16:26,2/3/15 16:55,470,2,2,Sophie,sympathetic,curious,bummed,The author put a lot of time into planning the bachelorette party for her best friend and was not able to go because of others failing her. I feel bad that she did everything in her power to plan the event and make it work; but she couldn't control other people's stupid decisions. I hope that she remains optimistic and sees the positives in the situation; but I have a good feeling she is missing those and focusing on the negatives. I also am concerned for the grudges she is holding against the people who wronged her. Though she is justified; I hope she will find peace with the situation and get excited for the wedding and realize that her best friend chose her as the Maid of Honor.,2,3,5,3,4,4,2,3,4,1,3,2,3,2,4,4,3,4,1,4,1,5,anger,fustration,driven,"The author felt the need to go into detail explaining the situation to justify that it was her ""friend's"" wrong doings and not hers. She made it known she did everything in the ability to make it work but people keep failing her. She also specified that she is still holding a grudge and even writing about it is angering her even more. It obviously eats up a lot of her emotional energy since it is what she decided to write about. ",1,5,2,5,2,5,5,5,2,2,1,4,5,1,5,4,5,4,1,3,5,1,1,4,3,5,1,3,4,2,2,4,5,1,5,2,5,1,5,1,2,5,5,4,2,3,3,3,5,4,2,3,4,2,4,3,4,4,5,4,4,5,4,2,2,4,2,3,3,2,20,6,23,female,1,0,0,0,1,0,0,0,0,3,4,,,0,0,0,0,0,0,0
2/3/15 17:14,2/3/15 17:40,472,1,1,Sophie,Compasion,Sorry,Somewhat annoyed,I felt somewhat annoyed because it's only a bachelorette party; yes it was her best friend's; but they can go to NYC another time for a more intimate girls weekend ,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,4,dissapointment,discouragment,sad,,1,2,1,2,1,1,1,2,1,1,1,1,1,1,4,1,2,5,1,4,2,1,1,4,2,3,1,2,4,2,2,1,4,2,3,3,3,2,3,4,2,1,1,2,3,4,1,3,4,5,5,1,4,3,3,2,4,3,1,3,2,4,2,4,2,3,2,1,4,1,16,4,18,Female,1,0,0,0,1,0,0,0,0,4,3,,,0,0,0,0,0,0,0
2/5/15 14:50,2/5/15 16:02,473,1,1,Sophie,pity,uncertainty,sadness,I wish I could hear this letter writer's sad story in person so I could try to make them feel better or something. But I'm not supposed to get too involved; so I'm not sure how to react.,2,1,1,1,4,2,1,1,4,1,1,1,1,1,3,2,1,4,1,1,3,4,shocked,regretful,helpless,"She missed her best friend's bachelorette party due to things out of control her control; and felt ""stuck"" in Ann Arbor when she wished she could go but wasn't able to find any flights.",1,4,1,2,2,1,1,3,1,1,1,1,2,1,5,2,3,4,1,2,2,1,1,2,5,5,1,1,2,3,4,1,5,2,2,5,4,2,1,4,4,1,5,5,1,2,5,3,5,2,1,2,4,3,5,2,4,4,4,5,3,4,2,3,1,3,3,1,5,2,20,5,19,female,1,0,1,0,0,0,0,0,0,4,8,,,0,0,0,0,0,0,0
2/9/15 14:52,2/9/15 15:25,477,2,1,Sophie,sad,upset,empathetic,This girl planned an entire bachelorette party for her friend in NYC and then she was driving there with someone when his car died and they got stranded; so she didn't even get to go to the party. She said she was really upset and I don't blame her at all,2,2,1,1,4,4,1,1,1,1,1,1,1,1,2,4,3,3,1,1,1,4,Sad,Frustruated,Disapointment ,See what I wrote previously- seriously; this girl was so upset,1,2,1,1,3,1,1,3,1,1,1,1,2,1,5,2,4,5,1,3,5,1,1,4,4,1,1,,4,4,5,2,5,2,4,5,1,1,5,3,2,2,5,3,4,4,5,1,4,3,2,4,2,3,1,1,1,1,3,2,2,2,5,1,2,5,2,1,1,1,22,7,19,female,1,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
2/10/15 14:19,2/10/15 14:54,480,2,1,Sophie,empathy,frustration,disappointment,I feel really bad for her; I can't imagine having to miss my best friend's bachelorette party that I planned! I can empathize with her because my best friend and I have been best friends for more than 10 years like her and her friend. ,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,2,2,2,1,1,1,4,saddness,disappointment,affected,"By ""affected"" I mean that she is still deeply upset about the situation because she claims she almost started crying when even retelling the story",1,2,1,3,3,1,1,3,1,1,1,1,3,1,5,3,5,5,1,3,3,1,1,2,5,2,1,1,2,4,5,1,5,3,4,4,5,3,3,4,5,1,2,2,1,5,5,4,4,3,3,2,5,3,5,1,4,5,5,5,5,4,1,1,1,4,1,1,3,1,20,3,18,female,1,0,0,0,1,0,0,0,0,8,8,,,0,0,0,0,0,0,0
2/10/15 15:22,2/10/15 15:51,482,2,2,Sophie,sad,understanding,surprised,I'm sad that she didn't get to go to her best friend's bachelorette party; and am surprised that her friend didn't get his car fixed afterall and lied. I understand where Melissa is coming from in being upset.,3,3,2,1,4,4,1,1,3,1,1,1,3,3,2,1,1,2,1,1,1,4,anger,disbelief,upset,She's angry at her friend for lying about getting his car fixed when he really didn't and angry that she couldn't make it to her friend's bachelorette party because of him. She's in disbelief that he lied and she didn't make it to NYC and upset that she couldn't go see her friend or make it there. ,2,4,2,4,1,1,1,3,1,1,1,1,3,2,3,1,4,4,1,1,1,1,2,5,1,3,1,3,5,1,2,3,3,1,5,1,4,1,5,1,1,4,4,5,2,2,3,3,4,4,2,2,4,3,3,2,3,3,5,4,3,4,1,1,2,3,4,2,2,2,20,6,18,female,1,0,0,0,1,0,0,0,0,7,7,,,0,0,0,0,0,0,0
